Year;Month;Date;District;Municipality;Parish;incl Electric mobility;Number of CPE's with collected DC;CodDistrito;CodDistritoConcelho;CodDistritoConcelhoFreguesia
2024;4;2024-04;Leiria;Alcobaça;Cela;Não;1719;10;1001;100106
2024;4;2024-04;Leiria;Alvaiázere;Alvaiázere;Sim;1;10;1002;100208
2024;4;2024-04;Leiria;Batalha;Batalha;Sim;3;10;1004;100401
2024;4;2024-04;Leiria;Bombarral;Bombarral e Vale Covo;Sim;3;10;1005;100506
2024;4;2024-04;Leiria;Leiria;Leiria, Pousos, Barreira e Cortes;Sim;9;10;1009;100933
2024;4;2024-04;Leiria;Óbidos;Santa Maria, São Pedro e Sobral da Lagoa;Não;2485;10;1012;101210
2024;4;2024-04;Leiria;Pedrógão Grande;Pedrógão Grande;Não;1834;10;1013;101302
2024;4;2024-04;Leiria;Peniche;Serra d'El-Rei;Não;921;10;1014;101405
2024;4;2024-04;Leiria;Pombal;Carnide;Não;880;10;1015;101504
2024;4;2024-04;Leiria;Pombal;Pelariga;Não;909;10;1015;101508
2024;4;2024-04;Lisboa;Cascais;Cascais e Estoril;Sim;28;11;1105;110508
2024;4;2024-04;Lisboa;Lisboa;Alcântara;Sim;7;11;1106;110602
2024;4;2024-04;Lisboa;Lisboa;Areeiro;Sim;5;11;1106;110655
2024;4;2024-04;Lisboa;Lisboa;Belém;Não;9152;11;1106;110658
2024;4;2024-04;Lisboa;Loures;Loures;Sim;14;11;1107;110707
2024;4;2024-04;Lisboa;Mafra;Igreja Nova e Cheleiros;Não;757;11;1109;110920
2024;4;2024-04;Lisboa;Oeiras;Barcarena;Não;5917;11;1110;111002
2024;4;2024-04;Lisboa;Oeiras;Algés, Linda-a-Velha e Cruz Quebrada-Dafundo;Sim;19;11;1110;111012
2024;4;2024-04;Lisboa;Amadora;Venteira;Sim;4;11;1115;111517
2024;4;2024-04;Portalegre;Alter do Chão;Chancelaria;Não;422;12;1201;120102
2024;4;2024-04;Portalegre;Avis;Ervedal;Não;377;12;1203;120305
2024;4;2024-04;Portalegre;Campo Maior;Nossa Senhora da Expectação;Não;2119;12;1204;120401
2024;4;2024-04;Portalegre;Nisa;Espírito Santo, Nossa Senhora da Graça e São Simão;Não;2177;12;1212;121212
2024;4;2024-04;Portalegre;Portalegre;Fortios;Não;968;12;1214;121404
2024;4;2024-04;Portalegre;Sousel;Santo Amaro;Não;357;12;1215;121503
2024;4;2024-04;Porto;Baião;Santa Cruz do Douro e São Tomé de Covelas;Não;57;13;1302;130225
2024;4;2024-04;Porto;Felgueiras;Airães;Não;940;13;1303;130302
2024;4;2024-04;Porto;Lousada;Nevogilde;Não;874;13;1305;130515
2024;4;2024-04;Porto;Lousada;Nespereira e Casais;Não;1050;13;1305;130531
2024;4;2024-04;Porto;Matosinhos;Perafita, Lavra e Santa Cruz do Bispo;Sim;4;13;1308;130813
2024;4;2024-04;Porto;Paços de Ferreira;Carvalhosa;Não;1412;13;1309;130902
2024;4;2024-04;Porto;Paredes;Baltar;Não;1839;13;1310;131003
2024;4;2024-04;Porto;Santo Tirso;Reguenga;Não;445;13;1314;131418
2024;4;2024-04;Porto;Santo Tirso;Lamelas e Guimarei;Não;176;13;1314;131436
2024;4;2024-04;Porto;Vila do Conde;Aveleda;Não;304;13;1316;131603
2024;4;2024-04;Porto;Vila do Conde;Modivas;Não;800;13;1316;131617
2024;4;2024-04;Porto;Vila do Conde;Bagunte, Ferreiró, Outeiro Maior e Parada;Não;166;13;1316;131631
2024;4;2024-04;Porto;Vila Nova de Gaia;Canelas;Não;6305;13;1317;131703
2024;4;2024-04;Porto;Trofa;Bougado (São Martinho e Santiago);Sim;1;13;1318;131810
2024;4;2024-04;Santarém;Ferreira do Zêzere;Ferreira do Zêzere;Não;1918;14;1411;141106
2024;4;2024-04;Santarém;Mação;Amêndoa;Não;296;14;1413;141302
2024;4;2024-04;Santarém;Mação;Carvoeiro;Não;341;14;1413;141304
2024;4;2024-04;Santarém;Mação;Envendos;Não;749;14;1413;141305
2024;4;2024-04;Santarém;Santarém;Azoia de Cima e Tremês;Não;711;14;1416;141630
2024;4;2024-04;Santarém;Sardoal;Santiago de Montalegre;Não;249;14;1417;141702
2024;4;2024-04;Santarém;Tomar;Olalhas;Não;1034;14;1418;141808
2024;4;2024-04;Santarém;Tomar;Além da Ribeira e Pedreira;Não;393;14;1418;141817
2024;4;2024-04;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;Não;9058;14;1418;141821
2024;4;2024-04;Santarém;Torres Novas;Torres Novas (São Pedro), Lapas e Ribeira Branca;Não;4352;14;1419;141921
2024;4;2024-04;Santarém;Vila Nova da Barquinha;Tancos;Não;124;14;1420;142003
2024;4;2024-04;Setúbal;Alcácer do Sal;São Martinho;Não;270;15;1501;150105
2024;4;2024-04;Setúbal;Alcácer do Sal;Santa Maria do Castelo e Santiago e Santa Susana;Sim;2;15;1501;150107
2024;4;2024-04;Setúbal;Grândola;Grândola e Santa Margarida da Serra;Sim;2;15;1505;150506
2024;4;2024-04;Setúbal;Moita;Gaio-Rosário e Sarilhos Pequenos;Sim;1;15;1506;150608
2024;4;2024-04;Setúbal;Palmela;Palmela;Sim;7;15;1508;150802
2024;4;2024-04;Setúbal;Seixal;Fernão Ferro;Não;10460;15;1510;151006
2024;4;2024-04;Setúbal;Sines;Porto Covo;Não;1177;15;1513;151302
2024;4;2024-04;Viana do Castelo;Arcos de Valdevez;Couto;Não;480;16;1601;160109
2024;4;2024-04;Viana do Castelo;Arcos de Valdevez;São Jorge e Ermelo;Não;363;16;1601;160161
2024;4;2024-04;Viana do Castelo;Caminha;Âncora;Sim;1;16;1602;160201
2024;4;2024-04;Viana do Castelo;Caminha;Seixas;Não;1227;16;1602;160215
2024;4;2024-04;Viana do Castelo;Caminha;Gondar e Orbacém;Não;230;16;1602;160223
2024;4;2024-04;Viana do Castelo;Melgaço;São Paio;Não;379;16;1603;160317
2024;4;2024-04;Viana do Castelo;Monção;Trute;Não;193;16;1604;160431
2024;4;2024-04;Viana do Castelo;Monção;Ceivães e Badim;Não;454;16;1604;160435
2024;4;2024-04;Viana do Castelo;Paredes de Coura;Bico e Cristelo;Não;17;16;1605;160522
2024;4;2024-04;Viana do Castelo;Ponte da Barca;Sampriz;Não;242;16;1606;160619
2024;4;2024-04;Viana do Castelo;Vila Nova de Cerveira;Gondarém;Não;229;16;1610;161006
2024;4;2024-04;Vila Real;Boticas;Beça;Não;487;17;1702;170203
2024;4;2024-04;Vila Real;Boticas;Sapiãos;Não;386;17;1702;170215
2024;4;2024-04;Vila Real;Chaves;Anelhe;Não;220;17;1703;170302
2024;4;2024-04;Vila Real;Chaves;Faiões;Não;436;17;1703;170313
2024;4;2024-04;Vila Real;Chaves;Planalto de Monforte (Oucidres e Bobadela);Não;143;17;1703;170353
2024;4;2024-04;Vila Real;Chaves;Calvão e Soutelinho da Raia;Não;480;17;1703;170356
2024;4;2024-04;Vila Real;Montalegre;Cabril;Não;194;17;1706;170601
2024;4;2024-04;Vila Real;Montalegre;Santo André;Não;5;17;1706;170627
2024;4;2024-04;Vila Real;Montalegre;Paradela, Contim e Fiães;Não;5;17;1706;170639
2024;4;2024-04;Vila Real;Murça;Noura e Palheiros;Não;591;17;1707;170711
2024;4;2024-04;Vila Real;Valpaços;Veiga de Lila;Não;148;17;1712;171230
2024;4;2024-04;Vila Real;Valpaços;Vilarandelo;Não;686;17;1712;171231
2024;4;2024-04;Viseu;Armamar;Armamar;Sim;1;18;1801;180120
2024;4;2024-04;Viseu;Carregal do Sal;Oliveira do Conde;Não;1962;18;1802;180204
2024;4;2024-04;Viseu;Cinfães;Oliveira do Douro;Não;287;18;1804;180410
2024;4;2024-04;Viseu;Lamego;Cambres;Não;997;18;1805;180505
2024;4;2024-04;Viseu;Lamego;Ferreirim;Não;652;18;1805;180507
2024;4;2024-04;Viseu;Mortágua;Espinho;Não;670;18;1808;180804
2024;4;2024-04;Viseu;Mortágua;Marmeleira;Não;285;18;1808;180805
2024;4;2024-04;Viseu;Oliveira de Frades;Arca e Varzielas;Não;341;18;1810;181013
2024;4;2024-04;Viseu;Resende;Barrô;Sim;1;18;1813;181302
2024;4;2024-04;Viseu;São Pedro do Sul;Vila Maior;Não;535;18;1816;181619
2024;4;2024-04;Viseu;São Pedro do Sul;São Pedro do Sul, Várzea e Baiões;Não;3820;18;1816;181623
2024;4;2024-04;Viseu;Sernancelhe;Penso e Freixinho;Não;97;18;1818;181820
2024;4;2024-04;Viseu;Vouzela;Vouzela e Paços de Vilharigues;Não;1207;18;1824;182415
2024;4;2024-04;Bragança;Vinhais;Vilar de Peregrinos;Não;42;04;0412;041233
2024;4;2024-04;Castelo Branco;Belmonte;Inguias;Não;487;05;0501;050104
2024;4;2024-04;Castelo Branco;Castelo Branco;Freixial e Juncal do Campo;Não;215;05;0502;050229
2024;4;2024-04;Castelo Branco;Covilhã;São Jorge da Beira;Não;329;05;0503;050318
2024;4;2024-04;Castelo Branco;Penamacor;Meimão;Não;301;05;0507;050707
2024;4;2024-04;Castelo Branco;Vila Velha de Ródão;Fratel;Não;763;05;0511;051101
2024;4;2024-04;Coimbra;Arganil;Pomares;Não;173;06;0601;060112
2024;4;2024-04;Coimbra;Cantanhede;Cadima;Não;1326;06;0602;060203
2024;4;2024-04;Coimbra;Montemor-o-Velho;Santo Varão;Não;815;06;0610;061009
2024;4;2024-04;Coimbra;Tábua;Carapinha;Não;12;06;0616;061603
2024;4;2024-04;Évora;Arraiolos;Arraiolos;Sim;1;07;0702;070201
2024;4;2024-04;Faro;Castro Marim;Altura;Não;3417;08;0804;080404
2024;4;2024-04;Faro;Faro;Montenegro;Não;4760;08;0805;080506
2024;4;2024-04;Faro;Lagoa;Ferragudo;Não;2424;08;0806;080602
2024;4;2024-04;Faro;Olhão;Moncarapacho e Fuseta;Sim;3;08;0810;081006
2024;4;2024-04;Guarda;Almeida;Castelo Mendo, Ade, Monteperobolso e Mesquitela;Não;394;09;0902;090232
2024;4;2024-04;Guarda;Guarda;Vila Franca do Deão;Não;102;09;0907;090752
2024;4;2024-04;Guarda;Sabugal;Malcata;Não;262;09;0911;091118
2024;4;2024-04;Guarda;Seia;Torrozelo e Folhadosa;Não;144;09;0912;091234
2024;4;2024-04;Guarda;Vila Nova de Foz Côa;Almendra;Não;153;09;0914;091401
2024;4;2024-04;Guarda;Vila Nova de Foz Côa;Chãs;Não;45;09;0914;091404
2024;4;2024-04;Guarda;Vila Nova de Foz Côa;Vila Nova de Foz Côa;Sim;2;09;0914;091419
2024;4;2024-04;Leiria;Alcobaça;Alfeizerão;Não;2363;10;1001;100102
2024;4;2024-04;Leiria;Alcobaça;Maiorga;Não;1008;10;1001;100109
2024;4;2024-04;Leiria;Figueiró dos Vinhos;Aguda;Não;697;10;1008;100801
2024;4;2024-04;Leiria;Leiria;Milagres;Sim;1;10;1009;100915
2024;4;2024-04;Leiria;Leiria;Monte Real e Carvide;Sim;2;10;1009;100935
2024;4;2024-04;Leiria;Marinha Grande;Marinha Grande;Não;17257;10;1010;101001
2024;4;2024-04;Leiria;Peniche;Ferrel;Não;2940;10;1014;101406
2024;4;2024-04;Leiria;Pombal;Abiul;Não;1214;10;1015;101501
2024;4;2024-04;Lisboa;Alenquer;Aldeia Galega da Merceana e Aldeia Gavinha;Não;1547;11;1101;110118
2024;4;2024-04;Lisboa;Arruda dos Vinhos;Cardosas;Sim;2;11;1102;110203
2024;4;2024-04;Lisboa;Azambuja;Vale do Paraíso;Não;441;11;1103;110306
2024;4;2024-04;Lisboa;Cascais;Alcabideche;Sim;25;11;1105;110501
2024;4;2024-04;Lisboa;Lisboa;Marvila;Sim;8;11;1106;110621
2024;4;2024-04;Lisboa;Lisboa;Parque das Nações;Sim;27;11;1106;110662
2024;4;2024-04;Lisboa;Lisboa;Santa Clara;Não;8765;11;1106;110664
2024;4;2024-04;Lisboa;Lourinhã;Reguengo Grande;Não;937;11;1108;110805
2024;4;2024-04;Lisboa;Sintra;Queluz e Belas;Sim;11;11;1111;111126
2024;4;2024-04;Lisboa;Sintra;São João das Lampas e Terrugem;Sim;2;11;1111;111127
2024;4;2024-04;Lisboa;Torres Vedras;São Pedro da Cadeira;Não;1152;11;1113;111314
2024;4;2024-04;Lisboa;Torres Vedras;Turcifal;Sim;3;11;1113;111317
2024;4;2024-04;Lisboa;Amadora;Mina de Água;Sim;9;11;1115;111516
2024;4;2024-04;Lisboa;Odivelas;Pontinha e Famões;Sim;5;11;1116;111608
2024;4;2024-04;Portalegre;Elvas;São Vicente e Ventosa;Não;146;12;1207;120708
2024;4;2024-04;Portalegre;Marvão;Santa Maria de Marvão;Não;331;12;1210;121002
2024;4;2024-04;Portalegre;Marvão;Santo António das Areias;Não;410;12;1210;121003
2024;4;2024-04;Portalegre;Portalegre;Alegrete;Não;907;12;1214;121402
2024;4;2024-04;Portalegre;Portalegre;Sé e São Lourenço;Sim;3;12;1214;121411
2024;4;2024-04;Porto;Baião;Santa Marinha do Zêzere;Não;1084;13;1302;130215
2024;4;2024-04;Porto;Felgueiras;Margaride, Várzea, Lagares, Varziela e Moure;Sim;2;13;1303;130335
2024;4;2024-04;Porto;Felgueiras;Torrados e Sousa;Não;431;13;1303;130337
2024;4;2024-04;Porto;Lousada;Macieira;Não;479;13;1305;130512
2024;4;2024-04;Porto;Maia;Águas Santas;Não;12242;13;1306;130601
2024;4;2024-04;Porto;Maia;Moreira;Sim;2;13;1306;130609
2024;4;2024-04;Porto;Maia;Cidade da Maia;Não;19111;13;1306;130619
2024;4;2024-04;Porto;Marco de Canaveses;Vila Boa do Bispo;Não;333;13;1307;130730
2024;4;2024-04;Porto;Paços de Ferreira;Freamunde;Não;2867;13;1309;130908
2024;4;2024-04;Porto;Paços de Ferreira;Meixomil;Não;1011;13;1309;130910
2024;4;2024-04;Porto;Vila do Conde;Modivas;Sim;1;13;1316;131617
2024;4;2024-04;Porto;Vila Nova de Gaia;Arcozelo;Não;7187;13;1317;131701
2024;4;2024-04;Porto;Vila Nova de Gaia;Sandim, Olival, Lever e Crestuma;Não;5581;13;1317;131729
2024;4;2024-04;Santarém;Benavente;Santo Estêvão;Não;950;14;1405;140503
2024;4;2024-04;Santarém;Coruche;Santana do Mato;Não;401;14;1409;140908
2024;4;2024-04;Santarém;Ferreira do Zêzere;Ferreira do Zêzere;Sim;1;14;1411;141106
2024;4;2024-04;Santarém;Mação;Cardigos;Não;596;14;1413;141303
2024;4;2024-04;Santarém;Rio Maior;Marmeleira e Assentiz;Sim;1;14;1414;141416
2024;4;2024-04;Santarém;Salvaterra de Magos;Salvaterra de Magos e Foros de Salvaterra;Sim;5;14;1415;141508
2024;4;2024-04;Santarém;Tomar;Sabacheira;Não;355;14;1418;141814
2024;4;2024-04;Santarém;Tomar;Serra e Junceira;Sim;2;14;1418;141820
2024;4;2024-04;Santarém;Ourém;Gondemaria e Olival;Não;1918;14;1421;142120
2024;4;2024-04;Setúbal;Moita;Baixa da Banheira e Vale da Amoreira;Não;12706;15;1506;150607
2024;4;2024-04;Setúbal;Palmela;Poceirão e Marateca;Não;2992;15;1508;150806
2024;4;2024-04;Setúbal;Seixal;Amora;Sim;4;15;1510;151002
2024;4;2024-04;Setúbal;Seixal;Corroios;Sim;5;15;1510;151005
2024;4;2024-04;Setúbal;Sesimbra;Sesimbra (Santiago);Não;6416;15;1511;151102
2024;4;2024-04;Setúbal;Setúbal;Azeitão (São Lourenço e São Simão);Não;11107;15;1512;151209
2024;4;2024-04;Viana do Castelo;Arcos de Valdevez;Rio Frio;Não;177;16;1601;160130
2024;4;2024-04;Viana do Castelo;Caminha;Argela;Não;259;16;1602;160205
2024;4;2024-04;Viana do Castelo;Monção;Abedim;Não;115;16;1604;160401
2024;4;2024-04;Viana do Castelo;Ponte da Barca;Entre Ambos-os-Rios, Ermida e Germil;Não;108;16;1606;160627
2024;4;2024-04;Viana do Castelo;Ponte de Lima;Correlhã;Não;1216;16;1607;160716
2024;4;2024-04;Viana do Castelo;Ponte de Lima;Ribeira;Não;919;16;1607;160739
2024;4;2024-04;Viana do Castelo;Viana do Castelo;Barroselas e Carvoeiro;Sim;1;16;1609;160941
2024;4;2024-04;Vila Real;Chaves;Outeiro Seco;Não;519;17;1703;170321
2024;4;2024-04;Vila Real;Murça;Jou;Não;466;17;1707;170704
2024;4;2024-04;Vila Real;Sabrosa;Covas do Douro;Não;248;17;1710;171002
2024;4;2024-04;Vila Real;Valpaços;Lebução, Fiães e Nozelos;Não;455;17;1712;171233
2024;4;2024-04;Viseu;Armamar;Folgosa;Não;233;18;1801;180106
2024;4;2024-04;Viseu;Cinfães;Tarouquela;Não;310;18;1804;180415
2024;4;2024-04;Viseu;Cinfães;Alhões, Bustelo, Gralheira e Ramires;Não;434;18;1804;180418
2024;4;2024-04;Viseu;Lamego;Ferreiros de Avões;Não;214;18;1805;180508
2024;4;2024-04;Viseu;Mortágua;Trezói;Não;263;18;1808;180809
2024;4;2024-04;Viseu;Penalva do Castelo;Esmolfe;Não;352;18;1811;181103
2024;4;2024-04;Viseu;Penalva do Castelo;Real;Não;163;18;1811;181110
2024;4;2024-04;Viseu;São Pedro do Sul;Pinho;Não;432;18;1816;181609
2024;4;2024-04;Viseu;Sátão;Sátão;Sim;1;18;1817;181710
2024;4;2024-04;Viseu;Sernancelhe;Chosendo;Não;75;18;1818;181803
2024;4;2024-04;Viseu;Tarouca;Tarouca e Dálvares;Não;2932;18;1820;182013
2024;4;2024-04;Viseu;Viseu;Coutos de Viseu;Não;417;18;1823;182337
2024;4;2024-04;Viseu;Viseu;Repeses e São Salvador;Não;2686;18;1823;182339
2024;4;2024-04;Viseu;Vouzela;Campia;Não;859;18;1824;182403
2024;1;2024-01;Aveiro;Santa Maria da Feira;São Miguel de Souto e Mosteirô;Sim;4;01;0109;010936
2024;1;2024-01;Aveiro;Ílhavo;Gafanha da Encarnação;Sim;1;01;0110;011005
2024;1;2024-01;Aveiro;Mealhada;Vacariça;Não;694;01;0111;011107
2024;1;2024-01;Aveiro;Vagos;Gafanha da Boa Hora;Sim;1;01;0118;011804
2024;1;2024-01;Aveiro;Vagos;Ouca;Não;904;01;0118;011805
2024;1;2024-01;Aveiro;Vagos;Sosa;Não;1179;01;0118;011807
2024;1;2024-01;Braga;Barcelos;Creixomil e Mariz;Não;219;03;0302;030297
2024;1;2024-01;Braga;Fafe;Regadas;Não;399;03;0307;030723
2024;1;2024-01;Braga;Guimarães;Pencelo;Não;488;03;0308;030835
2024;1;2024-01;Braga;Vila Nova de Famalicão;Lousado;Não;1401;03;0312;031224
2024;1;2024-01;Braga;Vila Verde;Lage;Não;850;03;0313;031323
2024;1;2024-01;Braga;Vila Verde;Moure;Não;336;03;0313;031328
2024;1;2024-01;Braga;Vila Verde;Vila Verde e Barbudo;Sim;1;03;0313;031370
2024;1;2024-01;Bragança;Bragança;Nogueira;Não;132;04;0402;040225
2024;1;2024-01;Bragança;Carrazeda de Ansiães;Linhares;Não;411;04;0403;040308
2024;1;2024-01;Bragança;Macedo de Cavaleiros;Bornes e Burga;Não;16;04;0405;040540
2024;1;2024-01;Bragança;Mirandela;Mascarenhas;Não;201;04;0407;040720
2024;1;2024-01;Bragança;Mirandela;Avantos e Romeu;Não;61;04;0407;040738
2024;1;2024-01;Bragança;Mogadouro;Penas Roias;Não;111;04;0408;040812
2024;1;2024-01;Bragança;Vila Flor;Vale Frechoso;Não;134;04;0410;041015
2024;1;2024-01;Bragança;Vimioso;Matela;Não;238;04;0411;041108
2024;1;2024-01;Bragança;Vinhais;Penhas Juntas;Não;1;04;0412;041216
2024;1;2024-01;Castelo Branco;Castelo Branco;Ninho do Açor e Sobral do Campo;Não;129;05;0502;050230
2024;1;2024-01;Castelo Branco;Covilhã;Ferro;Não;396;05;0503;050311
2024;1;2024-01;Castelo Branco;Idanha-a-Nova;São Miguel de Acha;Não;112;05;0505;050514
2024;1;2024-01;Castelo Branco;Sertã;Cernache do Bonjardim, Nesperal e Palhais;Não;1615;05;0509;050915
2024;1;2024-01;Castelo Branco;Vila Velha de Ródão;Vila Velha de Ródão;Sim;1;05;0511;051104
2024;1;2024-01;Coimbra;Figueira da Foz;Tavarede;Sim;2;06;0605;060512
2024;1;2024-01;Coimbra;Miranda do Corvo;Miranda do Corvo;Não;3927;06;0609;060902
2024;1;2024-01;Coimbra;Penela;Cumeeira;Não;526;06;0614;061401
2024;1;2024-01;Évora;Estremoz;São Bento do Cortiço e Santo Estêvão;Não;379;07;0704;070415
2024;1;2024-01;Évora;Portel;Vera Cruz;Não;94;07;0709;070908
2024;1;2024-01;Faro;Vila Real de Santo António;Monte Gordo;Não;2386;08;0816;081603
2024;1;2024-01;Guarda;Almeida;Freixo;Não;128;09;0902;090210
2024;1;2024-01;Guarda;Guarda;Vila Franca do Deão;Não;27;09;0907;090752
2024;1;2024-01;Guarda;Mêda;Poço do Canto;Não;346;09;0909;090912
2024;1;2024-01;Guarda;Sabugal;Lajeosa e Forcalhos;Não;119;09;0911;091142
2024;1;2024-01;Guarda;Vila Nova de Foz Côa;Cedovim;Não;83;09;0914;091403
2024;1;2024-01;Leiria;Ansião;Avelar;Não;1387;10;1003;100303
2024;1;2024-01;Leiria;Peniche;Ferrel;Não;2800;10;1014;101406
2024;1;2024-01;Lisboa;Loures;Santa Iria de Azoia, São João da Talha e Bobadela;Sim;10;11;1107;110728
2024;1;2024-01;Portalegre;Avis;Avis;Sim;1;12;1203;120303
2024;1;2024-01;Portalegre;Marvão;São Salvador da Aramenha;Sim;1;12;1210;121004
2024;1;2024-01;Porto;Paços de Ferreira;Frazão Arreigada;Sim;1;13;1309;130917
2024;1;2024-01;Porto;Penafiel;Bustelo;Não;671;13;1311;131103
2024;1;2024-01;Porto;Penafiel;Capela;Não;41;13;1311;131106
2024;1;2024-01;Porto;Porto;Aldoar, Foz do Douro e Nevogilde;Sim;6;13;1312;131216
2024;1;2024-01;Porto;Porto;Lordelo do Ouro e Massarelos;Não;16810;13;1312;131218
2024;1;2024-01;Santarém;Golegã;Pombalinho;Não;263;14;1412;141203
2024;1;2024-01;Santarém;Rio Maior;Azambujeira e Malaqueijo;Não;122;14;1414;141415
2024;1;2024-01;Santarém;Tomar;São João Baptista e Santa Maria dos Olivais;Não;8740;14;1418;141821
2024;1;2024-01;Setúbal;Montijo;Canha;Não;866;15;1507;150701
2024;1;2024-01;Viana do Castelo;Arcos de Valdevez;Gavieira;Não;440;16;1601;160113
2024;1;2024-01;Viana do Castelo;Monção;Podame;Não;172;16;1604;160422
2024;2;2024-02;Viseu;Cinfães;Souselo;Não;417;18;1804;180414
2024;2;2024-02;Viseu;Penalva do Castelo;Castelo de Penalva;Não;595;18;1811;181102
2024;2;2024-02;Viseu;Vila Nova de Paiva;Vila Nova de Paiva, Alhais e Fráguas;Sim;1;18;1822;182208
2024;2;2024-02;Viseu;Viseu;Cota;Não;275;18;1823;182310
2024;2;2024-02;Viseu;Viseu;Viseu;Sim;12;18;1823;182341
2024;3;2024-03;Aveiro;Santa Maria da Feira;Mozelos;Sim;3;01;0109;010916
2024;3;2024-03;Aveiro;Mealhada;Vacariça;Não;740;01;0111;011107
2024;3;2024-03;Aveiro;Vale de Cambra;São Pedro de Castelões;Não;2895;01;0119;011902
2024;3;2024-03;Beja;Aljustrel;Aljustrel e Rio de Moinhos;Sim;1;02;0201;020106
2024;3;2024-03;Beja;Beja;Beja (Santiago Maior e São João Baptista);Sim;4;02;0205;020521
2024;3;2024-03;Beja;Moura;Amareleja;Não;1169;02;0210;021001
2024;3;2024-03;Braga;Barcelos;Lijó;Não;925;03;0302;030243
2024;3;2024-03;Braga;Barcelos;Milhazes, Vilar de Figos e Faria;Não;360;03;0302;0302FA
2024;3;2024-03;Braga;Barcelos;Negreiros e Chavão;Não;320;03;0302;0302FB
2024;3;2024-03;Braga;Celorico de Basto;Codeçoso;Não;119;03;0305;030508
2024;3;2024-03;Braga;Esposende;Belinho e Mar;Não;1514;03;0306;030617
2024;3;2024-03;Braga;Guimarães;Guardizela;Não;912;03;0308;030823
2024;3;2024-03;Braga;Póvoa de Lanhoso;Lanhoso;Não;391;03;0309;030915
2024;3;2024-03;Braga;Vila Nova de Famalicão;Seide;Não;165;03;0312;031258
2024;3;2024-03;Braga;Vizela;Infias;Não;778;03;0314;031404
2024;3;2024-03;Bragança;Alfândega da Fé;Gebelim e Soeima;Não;218;04;0401;040124
2024;3;2024-03;Bragança;Bragança;Macedo do Mato;Não;119;04;0402;040221
2024;3;2024-03;Bragança;Macedo de Cavaleiros;Amendoeira;Não;332;04;0405;040502
2024;3;2024-03;Bragança;Mirandela;São Salvador;Não;149;04;0407;040728
2024;3;2024-03;Bragança;Mirandela;Suçães;Não;365;04;0407;040729
2024;3;2024-03;Bragança;Mogadouro;Bruçó;Não;178;04;0408;040803
2024;3;2024-03;Bragança;Vimioso;Pinelo;Não;200;04;0411;041109
2024;1;2024-01;Aveiro;Arouca;Escariz;Não;388;01;0104;010409
2024;1;2024-01;Aveiro;Aveiro;Cacia;Não;3238;01;0105;010502
2024;1;2024-01;Aveiro;Santa Maria da Feira;Caldas de São Jorge e de Pigeiros;Sim;2;01;0109;010932
2024;1;2024-01;Beja;Ourique;Santana da Serra;Não;283;02;0212;021206
2024;1;2024-01;Beja;Vidigueira;Pedrógão;Não;760;02;0214;021401
2024;1;2024-01;Beja;Vidigueira;Vidigueira;Não;1706;02;0214;021403
2024;1;2024-01;Braga;Barcelos;Viatodos, Grimancelos, Minhotães, Monte de Fralães;Não;5;03;0302;0302FG
2024;1;2024-01;Braga;Braga;Sequeira;Sim;1;03;0303;030354
2024;1;2024-01;Braga;Braga;Real, Dume e Semelhe;Não;5917;03;0303;030379
2024;1;2024-01;Braga;Braga;Vilaça e Fradelos;Não;280;03;0303;030381
2024;1;2024-01;Braga;Cabeceiras de Basto;Alvite e Passos;Não;152;03;0304;030418
2024;1;2024-01;Braga;Guimarães;Azurém;Sim;4;03;0308;030804
2024;1;2024-01;Braga;Guimarães;Mesão Frio;Sim;1;03;0308;030830
2024;1;2024-01;Braga;Guimarães;Silvares;Não;957;03;0308;030868
2024;1;2024-01;Braga;Guimarães;Leitões, Oleiros e Figueiredo;Não;140;03;0308;030883
